respondent_id,age_group,gender,nps,satisfaction,channel,free_text,submitted_at
R2025-001343,30대,여성,6,3,인스타그램,오프라인 매장에서 안내받은 내용과 앱 정보가 일치했습니다.,2025-05-22 09:36:00
R2025-001344,40대,여성,8,4,네이버 검색,첫 화면에 정보가 많아서 조금 복잡하게 느껴졌습니다.,2025-05-22 09:45:00
R2025-001345,60대 이상,여성,6,4,지인 추천,검색 필터가 세분화되어 원하는 상품을 빨리 찾았습니다.,2025-05-22 09:48:00
R2025-001346,40대,남성,10,5,앱 푸시,카카오톡으로 문의하니 답변 확인이 편했습니다.,2025-05-22 10:02:00
R2025-001347,30대,여성,10,5,오프라인 매장,기존 고객에게도 혜택이 더 있으면 좋겠습니다.,2025-05-22 15:35:00
R2025-001348,30대,여성,6,3,이메일,배송 완료 사진이 남아 있어 확인이 쉬웠습니다.,2025-05-22 15:36:00
R2025-001349,30대,남성,2,2,인스타그램,기존 고객에게도 혜택이 더 있으면 좋겠습니다.,2025-05-22 15:46:00
R2025-001350,20대,여성,9,5,오프라인 매장,영수증과 결제 내역 확인이 쉬웠습니다.,2025-05-22 16:19:00
R2025-001351,50대,여성,10,5,네이버 검색,오프라인 매장에서 안내받은 내용과 앱 정보가 일치했습니다.,2025-05-22 16:51:00
R2025-001352,50대,여성,9,5,네이버 검색,교환 신청 화면이 간단해서 부담이 없었습니다.,2025-05-22 17:10:00
R2025-001353,30대,남성,1,1,지인 추천,상품 비교 기능이 있으면 더 좋겠습니다.,2025-05-22 18:25:00
R2025-001354,30대,여성,5,3,네이버 검색,예약 확인 화면이 직관적이라 실수가 줄었습니다.,2025-05-22 21:57:00
R2025-001355,50대,남성,3,2,이메일,가입 후 첫 구매 혜택이 명확해서 좋았습니다.,2025-05-22 22:00:00
R2025-001356,10대,남성,10,5,지인 추천,첫 화면에 정보가 많아서 조금 복잡하게 느껴졌습니다.,2025-05-22 22:56:00
R2025-001357,30대,남성,9,4,앱 푸시,문제 발생 후 처리 결과를 끝까지 알려줘서 좋았습니다.,2025-05-22 23:57:00
R2025-001358,30대,여성,8,4,카카오톡 채널,검색 필터가 세분화되어 원하는 상품을 빨리 찾았습니다.,2025-05-23 01:14:00
R2025-001359,40대,남성,10,4,인스타그램,주소 입력 화면에서 자동완성이 잘 작동했습니다.,2025-05-23 01:57:00
R2025-001360,20대,여성,5,3,오프라인 매장,회원 등급 설명이 한눈에 들어오지 않았습니다.,2025-05-23 03:25:00
R2025-001361,40대,여성,9,4,네이버 검색,재고 안내가 정확해서 헛걸음하지 않았습니다.,2025-05-23 04:12:00
R2025-001362,30대,남성,1,1,인스타그램,회원 혜택이 명확해서 계속 이용할 생각입니다.,2025-05-23 04:46:00
R2025-001363,40대,여성,10,4,지인 추천,주소 입력 화면에서 자동완성이 잘 작동했습니다.,2025-05-23 06:19:00
R2025-001364,10대,여성,7,4,앱 푸시,앱에서 필요한 정보를 찾기 쉬워서 만족합니다.,2025-05-23 10:23:00
R2025-001365,30대,여성,7,4,오프라인 매장,배송 예정일이 실제와 달라 일정 조정이 필요했습니다.,2025-05-23 11:10:00
R2025-001366,30대,여성,6,3,네이버 검색,포인트 적립 내역이 바로 보여서 만족했습니다.,2025-05-23 12:38:00
R2025-001367,20대,여성,9,5,인스타그램,회원 혜택이 명확해서 계속 이용할 생각입니다.,2025-05-23 13:59:00
R2025-001368,20대,남성,9,4,인스타그램,반품 배송비 안내가 더 앞쪽에 있으면 좋겠습니다.,2025-05-23 16:40:00
R2025-001369,20대,남성,5,2,네이버 검색,사용 중 오류가 한 번 있었지만 재접속 후 해결됐습니다.,2025-05-23 21:10:00
R2025-001370,30대,여성,5,3,카카오톡 채널,배송 안내 문자가 제때 와서 안심이 됐습니다.,2025-05-23 21:14:00
R2025-001371,20대,남성,8,4,카카오톡 채널,고객센터 연결까지 대기 시간이 길었습니다.,2025-05-23 22:08:00
R2025-001372,60대 이상,여성,8,3,네이버 검색,전체적으로 안정적이지만 로딩 속도는 개선되면 좋겠습니다.,2025-05-23 22:33:00
R2025-001373,30대,여성,5,2,인스타그램,회원 혜택이 명확해서 계속 이용할 생각입니다.,2025-05-24 01:17:00
R2025-001374,50대,여성,5,3,네이버 검색,결제 오류 안내가 구체적이지 않아 재시도했습니다.,2025-05-24 01:18:00
R2025-001375,60대 이상,여성,6,3,인스타그램,주문 변경이 바로 반영돼서 편리했습니다.,2025-05-24 02:20:00
R2025-001376,20대,여성,8,4,네이버 검색,교환 신청 화면이 간단해서 부담이 없었습니다.,2025-05-24 12:11:00
R2025-001377,40대,여성,8,4,지인 추천,추천 상품이 제 관심사와 잘 맞았습니다.,2025-05-24 15:41:00
R2025-001378,50대,여성,7,3,네이버 검색,회원 혜택이 명확해서 계속 이용할 생각입니다.,2025-05-24 18:03:00
R2025-001379,40대,남성,8,4,이메일,영수증과 결제 내역 확인이 쉬웠습니다.,2025-05-24 19:36:00
R2025-001380,30대,여성,7,3,네이버 검색,주문 변경이 바로 반영돼서 편리했습니다.,2025-05-24 21:18:00
R2025-001381,30대,여성,3,3,인스타그램,상담 답변이 빨랐고 처리 과정이 깔끔했습니다.,2025-05-24 21:38:00
R2025-001382,10대,여성,6,3,카카오톡 채널,필요한 메뉴가 눈에 잘 들어와서 사용하기 편했습니다.,2025-05-24 21:47:00
R2025-001383,30대,남성,9,5,네이버 검색,회원 등급 설명이 한눈에 들어오지 않았습니다.,2025-05-24 22:28:00
R2025-001384,60대 이상,여성,9,5,인스타그램,쿠폰 적용 방법이 더 잘 보이면 좋겠습니다.,2025-05-24 22:55:00
R2025-001385,60대 이상,남성,6,4,이메일,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-25 00:14:00
R2025-001386,10대,여성,5,2,이메일,상세 페이지 사진이 충분해서 구매 결정에 도움이 됐습니다.,2025-05-25 07:25:00
R2025-001387,40대,여성,6,3,카카오톡 채널,이벤트 안내가 실제 구매에 도움이 됐습니다.,2025-05-25 08:36:00
R2025-001388,30대,남성,7,3,네이버 검색,회원 등급 설명이 한눈에 들어오지 않았습니다.,2025-05-25 11:18:00
R2025-001389,50대,여성,10,5,지인 추천,이벤트 안내가 실제 구매에 도움이 됐습니다.,2025-05-25 14:14:00
R2025-001390,10대,여성,1,2,인스타그램,프로모션 문구가 이해하기 쉬웠습니다.,2025-05-25 14:45:00
R2025-001391,50대,여성,9,5,네이버 검색,상품 설명과 실제 구성이 거의 같아서 신뢰가 갔습니다.,2025-05-25 16:05:00
R2025-001392,50대,응답하지 않음,8,4,오프라인 매장,문의 유형을 고르는 단계가 많아서 시간이 걸렸습니다.,2025-05-25 17:00:00
R2025-001393,20대,남성,9,4,인스타그램,배송 안내 문자가 제때 와서 안심이 됐습니다.,2025-05-25 19:20:00
R2025-001394,20대,남성,10,5,지인 추천,앱에서 필요한 정보를 찾기 쉬워서 만족합니다.,2025-05-25 19:51:00
R2025-001395,50대,응답하지 않음,2,1,카카오톡 채널,검색 결과가 원하는 순서로 나오지 않아 불편했습니다.,2025-05-25 20:44:00
R2025-001396,20대,여성,8,5,카카오톡 채널,모바일 화면에서 버튼 위치가 조금 헷갈렸습니다.,2025-05-25 21:22:00
R2025-001397,30대,응답하지 않음,3,2,네이버 검색,배송 예정일이 실제와 달라 일정 조정이 필요했습니다.,2025-05-25 22:10:00
R2025-001398,50대,여성,8,5,오프라인 매장,상품 설명과 실제 구성이 거의 같아서 신뢰가 갔습니다.,2025-05-26 01:26:00
R2025-001399,40대,남성,9,4,네이버 검색,알림이 너무 자주 와서 설정을 바꿨습니다.,2025-05-26 02:04:00
R2025-001400,30대,여성,3,2,오프라인 매장,처음 이용했는데 가입 절차가 어렵지 않았습니다.,2025-05-26 05:11:00
R2025-001401,30대,여성,9,5,오프라인 매장,기존 고객에게도 혜택이 더 있으면 좋겠습니다.,2025-05-26 05:39:00
R2025-001402,20대,남성,0,1,오프라인 매장,고객센터 답변이 정중했지만 해결까지 시간이 걸렸습니다.,2025-05-26 05:51:00
R2025-001403,60대 이상,여성,4,2,네이버 검색,회원 혜택이 명확해서 계속 이용할 생각입니다.,2025-05-26 06:15:00
R2025-001404,30대,응답하지 않음,10,5,네이버 검색,쿠폰 적용 방법이 더 잘 보이면 좋겠습니다.,2025-05-26 07:08:00
R2025-001405,20대,여성,8,4,인스타그램,반품 배송비 안내가 더 앞쪽에 있으면 좋겠습니다.,2025-05-26 07:18:00
R2025-001406,30대,남성,10,5,인스타그램,앱 푸시로 받은 혜택을 바로 사용할 수 있어 편했습니다.,2025-05-26 13:26:00
R2025-001407,60대 이상,남성,7,4,이메일,기존 고객에게도 혜택이 더 있으면 좋겠습니다.,2025-05-26 13:38:00
R2025-001408,20대,여성,8,4,카카오톡 채널,모바일 화면에서 버튼 위치가 조금 헷갈렸습니다.,2025-05-26 16:08:00
R2025-001409,50대,남성,6,3,이메일,주문 변경이 바로 반영돼서 편리했습니다.,2025-05-26 16:41:00
R2025-001410,40대,남성,5,2,네이버 검색,쿠폰 적용 방법이 더 잘 보이면 좋겠습니다.,2025-05-26 17:44:00
R2025-001411,50대,남성,9,5,카카오톡 채널,예약 확인 화면이 직관적이라 실수가 줄었습니다.,2025-05-26 18:02:00
R2025-001412,60대 이상,여성,3,2,네이버 검색,상품 설명과 실제 구성이 거의 같아서 신뢰가 갔습니다.,2025-05-26 23:27:00
R2025-001413,50대,남성,8,4,오프라인 매장,상담 답변이 빨랐고 처리 과정이 깔끔했습니다.,2025-05-27 01:22:00
R2025-001414,60대 이상,남성,5,3,네이버 검색,교환 신청 화면이 간단해서 부담이 없었습니다.,2025-05-27 02:31:00
R2025-001415,20대,여성,6,3,네이버 검색,앱 디자인이 깔끔하고 글자가 잘 보입니다.,2025-05-27 03:18:00
R2025-001416,50대,여성,7,4,오프라인 매장,프로모션 문구가 이해하기 쉬웠습니다.,2025-05-27 06:31:00
R2025-001417,40대,여성,10,5,인스타그램,품절 대체 안내가 빨라서 불편이 적었습니다.,2025-05-27 07:28:00
R2025-001418,40대,남성,10,5,네이버 검색,카카오톡으로 문의하니 답변 확인이 편했습니다.,2025-05-27 08:12:00
R2025-001419,50대,여성,9,5,네이버 검색,앱 디자인이 깔끔하고 글자가 잘 보입니다.,2025-05-27 10:32:00
R2025-001420,60대 이상,남성,7,3,인스타그램,쿠폰 적용 방법이 더 잘 보이면 좋겠습니다.,2025-05-27 13:16:00
R2025-001421,40대,응답하지 않음,9,4,카카오톡 채널,검색 결과가 원하는 순서로 나오지 않아 불편했습니다.,2025-05-27 13:40:00
R2025-001422,30대,여성,1,1,네이버 검색,문의 유형을 고르는 단계가 많아서 시간이 걸렸습니다.,2025-05-27 13:41:00
R2025-001423,30대,여성,9,4,인스타그램,가입 후 첫 구매 혜택이 명확해서 좋았습니다.,2025-05-27 19:35:00
R2025-001424,30대,남성,7,3,네이버 검색,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-27 19:58:00
R2025-001425,30대,여성,6,4,인스타그램,이전 구매 내역을 기준으로 다시 주문하기 편했습니다.,2025-05-27 23:53:00
R2025-001426,30대,남성,5,3,카카오톡 채널,이벤트 안내가 실제 구매에 도움이 됐습니다.,2025-05-28 00:04:00
R2025-001427,20대,남성,9,5,네이버 검색,주문 변경이 바로 반영돼서 편리했습니다.,2025-05-28 02:56:00
R2025-001428,20대,남성,10,5,네이버 검색,가격 대비 품질이 좋아서 주변에 추천했습니다.,2025-05-28 04:04:00
R2025-001429,40대,여성,10,5,네이버 검색,이벤트 안내가 실제 구매에 도움이 됐습니다.,2025-05-28 05:44:00
R2025-001430,30대,남성,5,2,네이버 검색,상품 설명과 실제 구성이 거의 같아서 신뢰가 갔습니다.,2025-05-28 06:24:00
R2025-001431,50대,남성,10,5,카카오톡 채널,결제 오류 안내가 구체적이지 않아 재시도했습니다.,2025-05-28 07:45:00
R2025-001432,40대,여성,5,3,이메일,처음 이용했는데 가입 절차가 어렵지 않았습니다.,2025-05-28 08:24:00
R2025-001433,10대,남성,5,3,오프라인 매장,주문 변경이 바로 반영돼서 편리했습니다.,2025-05-28 08:26:00
R2025-001434,20대,남성,7,3,카카오톡 채널,기존 고객에게도 혜택이 더 있으면 좋겠습니다.,2025-05-28 09:55:00
R2025-001435,20대,남성,5,3,인스타그램,배송 완료 사진이 남아 있어 확인이 쉬웠습니다.,2025-05-28 10:36:00
R2025-001436,60대 이상,여성,6,4,인스타그램,혜택 조건이 복잡해서 한 번 더 확인해야 했습니다.,2025-05-28 11:35:00
R2025-001437,20대,여성,4,3,오프라인 매장,상담 기록이 남아 있어서 같은 설명을 반복하지 않아도 됐습니다.,2025-05-28 12:24:00
R2025-001438,30대,여성,9,4,네이버 검색,사용 중 오류가 한 번 있었지만 재접속 후 해결됐습니다.,2025-05-28 12:42:00
R2025-001439,50대,여성,9,4,카카오톡 채널,가입 후 첫 구매 혜택이 명확해서 좋았습니다.,2025-05-28 13:18:00
R2025-001440,60대 이상,여성,9,5,카카오톡 채널,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-28 15:18:00
R2025-001441,20대,응답하지 않음,8,4,네이버 검색,사용 중 오류가 한 번 있었지만 재접속 후 해결됐습니다.,2025-05-28 16:50:00
R2025-001442,10대,여성,9,4,카카오톡 채널,혜택 조건이 복잡해서 한 번 더 확인해야 했습니다.,2025-05-28 16:57:00
R2025-001443,20대,남성,7,3,이메일,혜택 조건이 복잡해서 한 번 더 확인해야 했습니다.,2025-05-28 16:58:00
R2025-001444,20대,여성,10,5,이메일,프로모션 문구가 이해하기 쉬웠습니다.,2025-05-28 17:10:00
R2025-001445,20대,여성,0,1,네이버 검색,주소 입력 화면에서 자동완성이 잘 작동했습니다.,2025-05-28 20:58:00
R2025-001446,40대,여성,5,3,카카오톡 채널,가격 대비 품질이 좋아서 주변에 추천했습니다.,2025-05-28 22:52:00
R2025-001447,50대,여성,5,2,카카오톡 채널,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-29 07:27:00
R2025-001448,30대,남성,8,4,인스타그램,할인 금액이 결제 전 명확하게 보여서 좋았습니다.,2025-05-29 09:46:00
R2025-001449,40대,남성,4,3,인스타그램,직원 응대가 친절했고 설명도 이해하기 쉬웠습니다.,2025-05-29 10:05:00
R2025-001450,20대,남성,7,4,네이버 검색,처음 이용했는데 가입 절차가 어렵지 않았습니다.,2025-05-29 10:24:00
R2025-001451,50대,여성,6,3,이메일,오프라인 매장에서 안내받은 내용과 앱 정보가 일치했습니다.,2025-05-29 16:52:00
R2025-001452,40대,남성,6,4,앱 푸시,알림이 너무 자주 와서 설정을 바꿨습니다.,2025-05-29 17:18:00
R2025-001453,50대,여성,7,4,지인 추천,문의 남긴 뒤 안내가 조금 늦어서 아쉬웠습니다.,2025-05-29 19:27:00
R2025-001454,60대 이상,남성,3,2,지인 추천,환불 절차가 예상보다 오래 걸렸습니다.,2025-05-29 20:55:00
R2025-001455,30대,여성,7,4,인스타그램,주소 입력 화면에서 자동완성이 잘 작동했습니다.,2025-05-29 22:26:00
R2025-001456,20대,여성,9,4,카카오톡 채널,이전 구매 내역을 기준으로 다시 주문하기 편했습니다.,2025-05-29 22:59:00
R2025-001457,20대,여성,9,4,네이버 검색,문제 발생 후 처리 결과를 끝까지 알려줘서 좋았습니다.,2025-05-30 00:08:00
R2025-001458,30대,여성,2,2,인스타그램,앱 푸시로 받은 혜택을 바로 사용할 수 있어 편했습니다.,2025-05-30 00:09:00
R2025-001459,60대 이상,여성,8,4,네이버 검색,상담 기록이 남아 있어서 같은 설명을 반복하지 않아도 됐습니다.,2025-05-30 01:59:00
R2025-001460,30대,남성,7,3,오프라인 매장,고객센터 답변이 정중했지만 해결까지 시간이 걸렸습니다.,2025-05-30 02:56:00
R2025-001461,40대,남성,1,1,카카오톡 채널,알림이 너무 자주 와서 설정을 바꿨습니다.,2025-05-30 04:27:00
R2025-001462,40대,남성,5,3,카카오톡 채널,배송 안내 문자가 제때 와서 안심이 됐습니다.,2025-05-30 05:11:00
R2025-001463,20대,여성,9,4,카카오톡 채널,이벤트 안내가 실제 구매에 도움이 됐습니다.,2025-05-30 05:26:00
R2025-001464,30대,남성,3,3,앱 푸시,문의 접수 후 예상 처리 시간이 표시되면 좋겠습니다.,2025-05-30 05:45:00
R2025-001465,40대,여성,7,4,네이버 검색,매장 직원이 대안을 제시해줘서 문제를 빨리 해결했습니다.,2025-05-30 07:26:00
R2025-001466,40대,남성,7,3,네이버 검색,배송 안내 문자가 제때 와서 안심이 됐습니다.,2025-05-30 10:43:00
R2025-001467,30대,여성,10,5,네이버 검색,앱 디자인이 깔끔하고 글자가 잘 보입니다.,2025-05-30 11:04:00
R2025-001468,20대,여성,6,3,지인 추천,가입 후 첫 구매 혜택이 명확해서 좋았습니다.,2025-05-30 13:19:00
